celeb1,celeb2,image_id1,image_id2,cosine_similarity,num_features_compared
IshiharaSatomi,JKRowling,000003,000005,0.5485037,6
IshiharaSatomi,JKRowling,000003,000008,0.5278137,6
IshiharaSatomi,JKRowling,000003,000009,0.4418385,6
IshiharaSatomi,JKRowling,000003,000010,0.4616892,6
IshiharaSatomi,JKRowling,000003,000012,0.47384787,6
IshiharaSatomi,JKRowling,000003,000014,0.5342083,6
IshiharaSatomi,JKRowling,000003,000015,0.6647571,6
IshiharaSatomi,JKRowling,000003,000017,0.45910597,6
IshiharaSatomi,JKRowling,000003,000018,0.5309965,6
IshiharaSatomi,JKRowling,000003,000021,0.43901384,6
IshiharaSatomi,JKRowling,000003,000022,0.5237196,6
IshiharaSatomi,JKRowling,000003,000027,0.4079803,6
IshiharaSatomi,JKRowling,000003,000029,0.6105551,6
IshiharaSatomi,JKRowling,000003,000030,0.50111437,6
IshiharaSatomi,JKRowling,000003,000031,0.42977932,6
IshiharaSatomi,JKRowling,000003,000032,0.57510346,7
IshiharaSatomi,JKRowling,000003,000035,0.6260778,6
IshiharaSatomi,JKRowling,000003,000036,0.4428283,6
IshiharaSatomi,JKRowling,000003,000038,0.5292859,7
IshiharaSatomi,JKRowling,000003,000041,0.5590427,6
IshiharaSatomi,JKRowling,000003,000044,0.44765377,6
IshiharaSatomi,JKRowling,000003,000045,0.53712267,6
IshiharaSatomi,JKRowling,000003,000047,0.53610986,6
IshiharaSatomi,JKRowling,000003,000049,0.48777056,6
IshiharaSatomi,JKRowling,000003,000051,0.4869654,6
IshiharaSatomi,JKRowling,000003,000053,0.49561593,6
IshiharaSatomi,JKRowling,000003,000055,0.4842489,6
IshiharaSatomi,JKRowling,000003,000057,0.52722245,6
IshiharaSatomi,JKRowling,000003,000060,0.53911823,6
IshiharaSatomi,JKRowling,000003,000063,0.5020221,6
IshiharaSatomi,JKRowling,000003,000065,0.50238353,6
IshiharaSatomi,JKRowling,000003,000068,0.4409823,6
IshiharaSatomi,JKRowling,000003,000071,0.5280578,6
IshiharaSatomi,JKRowling,000003,000075,0.6581797,6
IshiharaSatomi,JKRowling,000003,000076,0.49278465,6
IshiharaSatomi,JKRowling,000003,000078,0.5391883,6
IshiharaSatomi,JKRowling,000003,000079,0.6285708,6
IshiharaSatomi,JKRowling,000003,000082,0.46736816,6
IshiharaSatomi,JKRowling,000003,000085,0.6410175,6
IshiharaSatomi,JKRowling,000003,000087,0.5294203,6
IshiharaSatomi,JKRowling,000003,000090,0.51385576,6
IshiharaSatomi,JKRowling,000003,000092,0.49327335,7
IshiharaSatomi,JKRowling,000003,000094,0.53715867,6
IshiharaSatomi,JKRowling,000003,000096,0.5648808,6
IshiharaSatomi,JKRowling,000003,000097,0.4629711,6
