celeb1,celeb2,image_id1,image_id2,cosine_similarity,num_features_compared
BrunoMars,TaylorSwift,000001,000001,0.58558935,11
BrunoMars,TaylorSwift,000001,000003,0.47631246,11
BrunoMars,TaylorSwift,000001,000005,0.42456838,9
BrunoMars,TaylorSwift,000001,000006,0.45330408,7
BrunoMars,TaylorSwift,000001,000008,0.4452608,9
BrunoMars,TaylorSwift,000001,000009,0.48097077,8
BrunoMars,TaylorSwift,000001,000010,0.43886653,5
BrunoMars,TaylorSwift,000001,000012,0.53593606,11
BrunoMars,TaylorSwift,000001,000013,0.49856263,11
BrunoMars,TaylorSwift,000001,000014,0.44631955,7
BrunoMars,TaylorSwift,000001,000019,0.42641693,7
BrunoMars,TaylorSwift,000001,000020,0.4536193,8
BrunoMars,TaylorSwift,000001,000021,0.55446756,9
BrunoMars,TaylorSwift,000001,000031,0.49083287,10
BrunoMars,TaylorSwift,000001,000032,0.3996358,6
BrunoMars,TaylorSwift,000001,000035,0.5090171,8
BrunoMars,TaylorSwift,000001,000036,0.52975905,8
BrunoMars,TaylorSwift,000001,000037,0.4354726,8
BrunoMars,TaylorSwift,000001,000038,0.576149,10
BrunoMars,TaylorSwift,000001,000039,0.46083736,9
BrunoMars,TaylorSwift,000001,000046,0.42977428,7
BrunoMars,TaylorSwift,000001,000047,0.51962835,8
BrunoMars,TaylorSwift,000001,000048,0.45894358,11
BrunoMars,TaylorSwift,000001,000052,0.39506307,8
BrunoMars,TaylorSwift,000001,000054,0.44048804,8
BrunoMars,TaylorSwift,000001,000056,0.51170355,8
BrunoMars,TaylorSwift,000001,000057,0.46973863,9
BrunoMars,TaylorSwift,000001,000058,0.40184468,8
BrunoMars,TaylorSwift,000001,000062,0.4556748,7
BrunoMars,TaylorSwift,000001,000064,0.48403066,8
BrunoMars,TaylorSwift,000001,000066,0.3933255,7
BrunoMars,TaylorSwift,000001,000069,0.37803513,7
BrunoMars,TaylorSwift,000001,000070,0.42959678,8
BrunoMars,TaylorSwift,000001,000080,0.3978608,8
BrunoMars,TaylorSwift,000001,000091,0.48525706,7
BrunoMars,TaylorSwift,000001,000096,0.5267589,8
BrunoMars,TaylorSwift,000001,000097,0.46280771,9
BrunoMars,TaylorSwift,000001,000098,0.34317428,8
BrunoMars,TaylorSwift,000001,000101,0.43065602,8
BrunoMars,TaylorSwift,000001,000103,0.4237253,7
BrunoMars,TaylorSwift,000001,108,0.45909712,6
BrunoMars,TaylorSwift,000001,109,0.46195942,8
BrunoMars,TaylorSwift,000001,111,0.45789826,8
BrunoMars,TaylorSwift,000001,113,0.38842368,7
BrunoMars,TaylorSwift,000001,114,0.42863655,5
BrunoMars,TaylorSwift,000001,115,0.40808862,8
BrunoMars,TaylorSwift,000001,116,0.45130396,10
BrunoMars,TaylorSwift,000001,117,0.5308343,9
BrunoMars,TaylorSwift,000001,118,0.5616377,7
BrunoMars,TaylorSwift,000001,200,0.39669284,7
BrunoMars,TaylorSwift,000002,000001,0.5454035,11
BrunoMars,TaylorSwift,000002,000003,0.511791,11
BrunoMars,TaylorSwift,000002,000005,0.52383876,9
BrunoMars,TaylorSwift,000002,000006,0.52340317,7
BrunoMars,TaylorSwift,000002,000008,0.5619935,9
BrunoMars,TaylorSwift,000002,000009,0.50047445,8
BrunoMars,TaylorSwift,000002,000010,0.49748716,5
BrunoMars,TaylorSwift,000002,000012,0.50966716,11
BrunoMars,TaylorSwift,000002,000013,0.58770967,11
BrunoMars,TaylorSwift,000002,000014,0.5183812,7
BrunoMars,TaylorSwift,000002,000019,0.5232988,7
BrunoMars,TaylorSwift,000002,000020,0.50550544,8
BrunoMars,TaylorSwift,000002,000021,0.5965381,9
BrunoMars,TaylorSwift,000002,000031,0.46794325,10
BrunoMars,TaylorSwift,000002,000032,0.4888617,6
BrunoMars,TaylorSwift,000002,000035,0.548517,8
BrunoMars,TaylorSwift,000002,000036,0.4697557,8
BrunoMars,TaylorSwift,000002,000037,0.47090095,8
BrunoMars,TaylorSwift,000002,000038,0.5681629,10
BrunoMars,TaylorSwift,000002,000039,0.45435742,9
BrunoMars,TaylorSwift,000002,000046,0.5208704,7
BrunoMars,TaylorSwift,000002,000047,0.4558965,8
BrunoMars,TaylorSwift,000002,000048,0.5741074,11
BrunoMars,TaylorSwift,000002,000052,0.4686997,8
BrunoMars,TaylorSwift,000002,000054,0.5068443,8
BrunoMars,TaylorSwift,000002,000056,0.5411587,8
BrunoMars,TaylorSwift,000002,000057,0.5461366,9
BrunoMars,TaylorSwift,000002,000058,0.48329106,8
BrunoMars,TaylorSwift,000002,000062,0.517036,7
BrunoMars,TaylorSwift,000002,000064,0.45138627,8
BrunoMars,TaylorSwift,000002,000066,0.50780666,7
BrunoMars,TaylorSwift,000002,000069,0.5046383,7
BrunoMars,TaylorSwift,000002,000070,0.412047,8
BrunoMars,TaylorSwift,000002,000080,0.5106889,8
BrunoMars,TaylorSwift,000002,000091,0.4380494,7
BrunoMars,TaylorSwift,000002,000096,0.55473673,8
BrunoMars,TaylorSwift,000002,000097,0.5326499,9
BrunoMars,TaylorSwift,000002,000098,0.4231484,8
BrunoMars,TaylorSwift,000002,000101,0.5022105,8
BrunoMars,TaylorSwift,000002,000103,0.4839796,7
BrunoMars,TaylorSwift,000002,108,0.4996388,6
BrunoMars,TaylorSwift,000002,109,0.54312277,8
BrunoMars,TaylorSwift,000002,111,0.5226126,8
BrunoMars,TaylorSwift,000002,113,0.5078846,7
BrunoMars,TaylorSwift,000002,114,0.49860638,5
BrunoMars,TaylorSwift,000002,115,0.55540514,8
BrunoMars,TaylorSwift,000002,116,0.5021638,10
BrunoMars,TaylorSwift,000002,117,0.56638324,9
BrunoMars,TaylorSwift,000002,118,0.55768615,7
BrunoMars,TaylorSwift,000002,200,0.49696615,7
