celeb1,celeb2,image_id1,image_id2,cosine_similarity,num_features_compared
BrunoMars,Obama,000001,000001,0.44465023,8
BrunoMars,Obama,000001,000003,0.4995283,9
BrunoMars,Obama,000001,000005,0.52105904,8
BrunoMars,Obama,000001,000006,0.44818196,9
BrunoMars,Obama,000001,000011,0.5219324,8
BrunoMars,Obama,000001,000012,0.37701756,9
BrunoMars,Obama,000001,000013,0.45757735,11
BrunoMars,Obama,000001,000014,0.56888086,9
BrunoMars,Obama,000001,000016,0.49473783,6
BrunoMars,Obama,000001,000017,0.4668753,10
BrunoMars,Obama,000001,000024,0.40047374,8
BrunoMars,Obama,000001,000029,0.4080065,8
BrunoMars,Obama,000001,000030,0.39385858,8
BrunoMars,Obama,000001,000031,0.50961,10
BrunoMars,Obama,000001,000033,0.5280643,11
BrunoMars,Obama,000001,000037,0.565044,10
BrunoMars,Obama,000001,000041,0.52454877,11
BrunoMars,Obama,000001,000043,0.53733027,9
BrunoMars,Obama,000001,000044,0.5738595,10
BrunoMars,Obama,000001,000046,0.5081073,8
BrunoMars,Obama,000001,000049,0.4254817,10
BrunoMars,Obama,000001,000052,0.5966974,10
BrunoMars,Obama,000001,000053,0.4451427,7
BrunoMars,Obama,000001,000054,0.47966376,10
BrunoMars,Obama,000001,000059,0.55891323,7
BrunoMars,Obama,000001,000060,0.4964885,7
BrunoMars,Obama,000001,000067,0.55708987,10
BrunoMars,Obama,000001,000069,0.46469995,9
BrunoMars,Obama,000001,000070,0.5120759,9
BrunoMars,Obama,000001,000073,0.44785622,7
BrunoMars,Obama,000001,000074,0.5105307,11
BrunoMars,Obama,000001,000075,0.40646043,8
BrunoMars,Obama,000001,000079,0.3992089,8
BrunoMars,Obama,000001,000082,0.48443604,8
BrunoMars,Obama,000001,000083,0.49040985,8
BrunoMars,Obama,000001,000084,0.45870438,10
BrunoMars,Obama,000001,000087,0.40357575,8
BrunoMars,Obama,000001,000088,0.45511818,8
BrunoMars,Obama,000001,000089,0.50921583,9
BrunoMars,Obama,000001,000093,0.47944403,8
BrunoMars,Obama,000001,000094,0.4086018,8
BrunoMars,Obama,000001,000095,0.39577794,8
BrunoMars,Obama,000001,000096,0.3882301,8
BrunoMars,Obama,000001,000097,0.3958501,6
BrunoMars,Obama,000001,000098,0.5047044,7
BrunoMars,Obama,000001,000099,0.5054191,10
BrunoMars,Obama,000001,000100,0.47935095,11
BrunoMars,Obama,000001,000101,0.5078468,10
BrunoMars,Obama,000001,000102,0.5322931,9
BrunoMars,Obama,000001,000105,0.42631733,11
BrunoMars,Obama,000002,000001,0.5061246,8
BrunoMars,Obama,000002,000003,0.4681152,9
BrunoMars,Obama,000002,000005,0.50310767,8
BrunoMars,Obama,000002,000006,0.5233452,9
BrunoMars,Obama,000002,000011,0.45671034,8
BrunoMars,Obama,000002,000012,0.42410925,9
BrunoMars,Obama,000002,000013,0.5477327,11
BrunoMars,Obama,000002,000014,0.51084876,9
BrunoMars,Obama,000002,000016,0.5211428,6
BrunoMars,Obama,000002,000017,0.6051618,10
BrunoMars,Obama,000002,000024,0.48075235,8
BrunoMars,Obama,000002,000029,0.5078325,8
BrunoMars,Obama,000002,000030,0.46459892,8
BrunoMars,Obama,000002,000031,0.54969066,10
BrunoMars,Obama,000002,000033,0.5927147,11
BrunoMars,Obama,000002,000037,0.52423286,10
BrunoMars,Obama,000002,000041,0.52392685,11
BrunoMars,Obama,000002,000043,0.5639639,9
BrunoMars,Obama,000002,000044,0.5235611,10
BrunoMars,Obama,000002,000046,0.54818976,8
BrunoMars,Obama,000002,000049,0.5306736,10
BrunoMars,Obama,000002,000052,0.5661173,10
BrunoMars,Obama,000002,000053,0.4859279,7
BrunoMars,Obama,000002,000054,0.49244732,10
BrunoMars,Obama,000002,000059,0.47268066,7
BrunoMars,Obama,000002,000060,0.53014463,7
BrunoMars,Obama,000002,000067,0.59717196,10
BrunoMars,Obama,000002,000069,0.5930151,9
BrunoMars,Obama,000002,000070,0.55716324,9
BrunoMars,Obama,000002,000073,0.51910913,7
BrunoMars,Obama,000002,000074,0.47598,11
BrunoMars,Obama,000002,000075,0.48400626,8
BrunoMars,Obama,000002,000079,0.4789274,8
BrunoMars,Obama,000002,000082,0.52528006,8
BrunoMars,Obama,000002,000083,0.47515288,8
BrunoMars,Obama,000002,000084,0.53203785,10
BrunoMars,Obama,000002,000087,0.45843413,8
BrunoMars,Obama,000002,000088,0.544649,8
BrunoMars,Obama,000002,000089,0.5774039,9
BrunoMars,Obama,000002,000093,0.45376992,8
BrunoMars,Obama,000002,000094,0.5248502,8
BrunoMars,Obama,000002,000095,0.4582025,8
BrunoMars,Obama,000002,000096,0.4898721,8
BrunoMars,Obama,000002,000097,0.43856135,6
BrunoMars,Obama,000002,000098,0.52972317,7
BrunoMars,Obama,000002,000099,0.4820048,10
BrunoMars,Obama,000002,000100,0.4353576,11
BrunoMars,Obama,000002,000101,0.5572611,10
BrunoMars,Obama,000002,000102,0.54037774,9
BrunoMars,Obama,000002,000105,0.4838773,11
BrunoMars,Obama,000005,000001,0.5608087,6
BrunoMars,Obama,000005,000003,0.6483682,7
BrunoMars,Obama,000005,000005,0.64685833,7
BrunoMars,Obama,000005,000006,0.668915,6
BrunoMars,Obama,000005,000011,0.62744534,7
BrunoMars,Obama,000005,000012,0.4771298,7
BrunoMars,Obama,000005,000013,0.42311576,7
BrunoMars,Obama,000005,000014,0.54702955,7
BrunoMars,Obama,000005,000016,0.6232578,6
BrunoMars,Obama,000005,000017,0.4402174,7
BrunoMars,Obama,000005,000024,0.564489,7
BrunoMars,Obama,000005,000029,0.59086734,7
BrunoMars,Obama,000005,000030,0.5183725,7
BrunoMars,Obama,000005,000031,0.47051343,6
BrunoMars,Obama,000005,000033,0.5417754,7
BrunoMars,Obama,000005,000037,0.47459498,6
BrunoMars,Obama,000005,000041,0.5262273,7
BrunoMars,Obama,000005,000043,0.53869945,7
BrunoMars,Obama,000005,000044,0.5815469,7
BrunoMars,Obama,000005,000046,0.41639748,6
BrunoMars,Obama,000005,000049,0.5088354,7
BrunoMars,Obama,000005,000052,0.5154974,6
BrunoMars,Obama,000005,000053,0.5876089,6
BrunoMars,Obama,000005,000054,0.46945333,6
BrunoMars,Obama,000005,000059,0.651085,7
BrunoMars,Obama,000005,000060,0.6786585,6
BrunoMars,Obama,000005,000067,0.48838505,6
BrunoMars,Obama,000005,000069,0.37620237,7
BrunoMars,Obama,000005,000070,0.5382706,7
BrunoMars,Obama,000005,000073,0.573421,6
BrunoMars,Obama,000005,000074,0.49668047,7
BrunoMars,Obama,000005,000075,0.48868042,7
BrunoMars,Obama,000005,000079,0.6341314,7
BrunoMars,Obama,000005,000082,0.48708263,6
BrunoMars,Obama,000005,000083,0.6841794,7
BrunoMars,Obama,000005,000084,0.40578344,7
BrunoMars,Obama,000005,000087,0.5972228,6
BrunoMars,Obama,000005,000088,0.449301,6
BrunoMars,Obama,000005,000089,0.45666388,7
BrunoMars,Obama,000005,000093,0.6360407,7
BrunoMars,Obama,000005,000094,0.5586521,7
BrunoMars,Obama,000005,000095,0.5211597,7
BrunoMars,Obama,000005,000096,0.60011035,7
BrunoMars,Obama,000005,000097,0.525666,6
